,id,dianpin_id,region,shop_name,category,category_name,avg_price_raw,avg_price,dianpin_num,rate_taste,rate_env,rate_service,address,telephone,task_id,sub_type,is_finished,status_range
5750,5824,69065837,闵行区,番茄妹米线,111,自助餐,,-1,2,8.4,8.5,8.4,虹桥火车站,None,,自助餐,1,0
5751,5825,5143676,南方商城,百合福铁板烧烤自助餐厅,111,自助餐,￥183/人,183,,7.9,7.8,8,沪闵路7388号百联南方商城5楼(万源路),02164121666,,自助餐,1,
5752,5827,17846749,七宝,大华虹桥假日酒店普乐咖啡厅,111,自助餐,￥111/人,111,95,7.8,8.7,8.4,七莘路3555号(普乐咖啡厅),02133571999,,自助餐,1,1
5753,5828,6296416,虹梅路,BLD咖啡厅,111,自助餐,￥234/人,234,501,7.5,8.9,8.2,None,-1,,自助餐,1,4
5754,5831,16002680,七宝,東爱铁板烧日本料理自助餐,111,自助餐,￥129/人,129,229,7.8,7.6,7.7,七星路1839号财富108广场3楼(近华中路),None,,自助餐,1,3
5755,5832,18973797,老闵行,北极岛自助烤肉,111,自助餐,￥55/人,55,517,7.6,8.3,8.1,None,-1,,自助餐,1,4
5756,5833,24634895,七宝,我烤日式海鲜烤全羊自助餐厅,111,自助餐,￥106/人,106,2589,7.7,7.6,7.7,漕宝路3509号汇宝购物广场8楼(七莘路),02154846739,,自助餐,1,4
5757,5834,18337973,七宝,城市超市自助餐厅,111,自助餐,￥68/人,68,377,7.4,8.1,7.5,沪星路289弄1号顺恒广场A栋城市超市4楼(近七莘路),02154412516,,自助餐,1,4
5758,5835,6069368,莘庄,巴乐客自助烤肉,111,自助餐,￥50/人,50,82,7.5,7.5,7.5,莘朱路1973号(近虹梅南路),13262576500,,自助餐,1,1
5759,5836,17729273,老闵行,釜斯麦自助烤肉,111,自助餐,￥52/人,52,60,7.6,7.2,7.5,广南路736号(华师大旁),02152230957,,自助餐,1,1
5760,5837,56788678,闵行区,石头摄影棚,111,自助餐,,-1,2,7.1,7.1,7.1,中国上海市闵行区兴南路18号,13636587288,,自助餐,1,0
5761,5838,5269211,南方商城,靠谱旋转小火锅烧烤,111,自助餐,￥48/人,48,1474,7.4,7,7.3,沪闵路7866号莲花国际广场B1楼东新宿食街10号(近南方商城),02134970750,,自助餐,1,4
5762,5839,65304399,万源城/东兰路,美人鱼海鲜自助烧烤,111,自助餐,￥63/人,63,289,7.3,7,7.7,None,-1,,自助餐,1,3
5763,5840,22795070,华漕,新尚品海鲜.烤肉.火锅自助餐厅,111,自助餐,￥78/人,78,488,7.3,7.6,7.4,申滨路960号良华购物广场2楼(麦当劳楼上),02152909972,,自助餐,1,4
5764,5841,37797385,浦江镇,韩式自助烧烤火锅,111,自助餐,￥46/人,46,21,7.3,7.3,7.4,三鲁公路383号,15921182281,,自助餐,1,0
5765,5842,6263677,春申地区,清风人家,111,自助餐,￥62/人,62,238,7.2,7.6,7.3,虹梅南路2388号龙成广场(近景联路),02164979008,,自助餐,1,3
5766,5843,17610817,吴泾,上金府自助烤肉,111,自助餐,￥56/人,56,56,7.3,7.2,7.4,永德路159号(二楼),13761384454,,自助餐,1,1
5767,5844,22233481,虹桥镇,爽麻喜辣自助火锅,111,自助餐,,-1,1,7.4,7.4,7.4,沙坪坝区井口工业园区先锋街,13272731113,,自助餐,1,0
5768,5845,17176911,莘庄,瀚金阁韩式自助烤肉,111,自助餐,￥69/人,69,176,7.3,7.6,7.5,莘松路1000号巴比伦广场152#(中国银行),13601829579,,自助餐,1,2
5769,5846,32637466,老闵行,24k纯火自助涮烤屋,111,自助餐,￥55/人,55,,7.2,7.2,7.2,江川路1551号(美惠全广场格林豪泰旁),13818200989,,自助餐,1,
5770,5847,66787674,虹桥镇,多缤琦自助火锅,111,自助餐,,-1,3,7.1,7.3,7.3,银亭路66弄,02154391876,,自助餐,1,0
5771,5848,16815054,老闵行,沪华国际大酒店,111,自助餐,￥113/人,113,,7.4,7.5,7.1,剑川路368号,02164509777,,自助餐,1,
5772,5849,32658517,七宝,7号自助餐厅,111,自助餐,￥68/人,68,9,7.2,7.5,7.2,沪星路289弄1号顺恒广场A栋4楼,None,,自助餐,1,0
5773,5850,57393896,虹桥镇,欧巴韩国自助烤肉,111,自助餐,,-1,7,7.3,7.3,7.4,虹桥镇虹莘路3837号底层,None,,自助餐,1,0
5774,5851,14894443,七宝,伍零柒,111,自助餐,￥25/人,25,7,6.9,6.9,7.1,星站路华商时代广场(近中春路),13524003977,,自助餐,1,0
5775,5852,67561580,华漕,私房小厨农场美食,111,自助餐,,-1,1,7.2,7.2,7.2,运乐路丰尚国际生活广场3楼,13918377965,,自助餐,1,0
5776,5853,15908889,南方商城,君韩韩式自助,111,自助餐,￥51/人,51,26,7.1,7.1,7.2,"龙茗路924号(近十尚坊,平阳路)",13472619791,,自助餐,1,0
5777,5854,48146732,闵行区,无限量自助烤肉火锅,111,自助餐,￥50/人,50,,7,7.1,7.1,纪翟路1686-36,13166270158,,自助餐,1,
5778,5855,57891630,闵行区,京成一品自助烧烤,111,自助餐,￥57/人,57,16,7.1,7.3,7.3,None,-1,,自助餐,1,0
5779,5856,45311210,闵行区,吆嗨激情烧烤,111,自助餐,￥50/人,50,3,7.1,6.8,7.3,纪翟路2797号沃天玛特对面,02162966523,,自助餐,1,0
5780,5857,68153099,闵行区,两咖啡,111,自助餐,,-1,1,7.1,7.1,7.1,维园道12号,None,,自助餐,1,0
5781,5858,40272227,闵行区,韩城屋,111,自助餐,,-1,1,7.1,7.1,7.1,吴中路2708号（万英大酒店四楼）靠近吴宝路,None,,自助餐,1,0
5782,5859,22422710,颛桥,上金府自助烤肉,111,自助餐,￥59/人,59,30,6.9,6.9,6.9,颛兴路171号(爱雅美容院二楼),13651712188,,自助餐,1,0
5783,5860,2465467,莘庄,九宫宾馆,111,自助餐,,-1,4,7,7,7,沪闵路5588号(近春申路),4006501219,,自助餐,1,0
5784,5861,58000047,老闵行,超值自助餐,111,自助餐,,-1,,6.9,6.9,6.9,莘庄龙之梦,None,,自助餐,1,
5785,5862,13918266,老闵行,懒洋洋自助火锅,111,自助餐,,-1,3,6.9,6.9,6.9,广南路720号(近华东师大),15721051626,,自助餐,1,0
5786,5863,18024578,老闵行,东富龙大酒店,111,自助餐,,-1,3,6.9,6.9,7,都会路(近元江路),02164906201,,自助餐,1,0
5787,5864,67280617,七宝,火锅自助海鲜,111,自助餐,,-1,,0,0,0,华友路385-14号,None,,自助餐,1,
5788,5865,5405656,七宝,无限量自助海鲜烤肉,111,自助餐,￥63/人,63,,6.8,6.7,6.8,新龙路佳宝一村1-51号(近万科花园6号门),02161317281,,自助餐,1,
5789,5866,21804330,华漕,良华美食汇,210,自助餐,,-1,,6.9,6.9,6.9,申滨路960号良华购物广场2楼(近宁虹路),None,,快餐简餐,1,
5790,5867,8036021,龙柏地区,金天地,111,自助餐,￥872/人,872,20,6.8,6.8,7.1,金汇路406号3层,13661790289,,自助餐,1,0
5791,5868,23318487,浦江镇,上金府自助烤肉,111,自助餐,￥59/人,59,44,6.8,6.8,6.8,召楼路夏威夷商业广场三楼,13122246907,,自助餐,1,0
5792,5869,17233580,七宝,u-Store自助式仓储,111,自助餐,,-1,5,7.5,7.5,7.5,华中路465弄85号1幢12号(近中春路),02162215638,,自助餐,1,0
5793,5870,66672056,华漕,头品一宅,111,自助餐,,-1,1,6.8,6.9,6.9,北翟支路42号,None,,自助餐,1,0
5794,5871,67095274,闵行区,Joys烤吧,111,自助餐,￥68/人,68,1,6.8,7,6.8,莲花南路3999弄8号楼203,13795232239,,自助餐,1,0
5795,5872,6172019,春申地区,德义自助火锅,111,自助餐,￥64/人,64,33,6.5,6.4,6.5,春都路233号(原德义经典火锅),02134171776,,自助餐,1,0
5796,5873,22894054,浦江镇,诱惑自助烤肉,111,自助餐,￥83/人,83,183,6.2,6.6,7,None,-1,,自助餐,1,2
5797,5874,66981455,虹桥镇,高岛屋 美食自助餐午市,111,自助餐,,-1,,0,0,0,环镇南路24号,None,,自助餐,1,
5798,5875,17706175,莘庄,兴安餐厅,111,自助餐,,-1,,0,0,0,疏影路838弄(近七星路),None,,自助餐,1,
5799,5876,68290399,南方商城,韩国自助烧肉,111,自助餐,,-1,,0,0,0,罗锦路767号,None,,自助餐,1,
5800,5877,67694718,七宝,宝龙艾美酒店新食谱全日餐厅,111,自助餐,,-1,,0,0,0,漕宝路3199号,02153299999,,自助餐,1,
5801,5878,67115591,南方商城,金茂君悦咖啡厅,111,自助餐,,-1,,0,0,0,梅陇西路2931号,13361873391,,自助餐,1,
5802,5879,37779976,万源城/东兰路,大渔,111,自助餐,,-1,,0,0,0,蓝色港湾,None,,自助餐,1,
5803,5880,67971781,闵行区,汉来海港自助餐厅,111,自助餐,,-1,2,0,0,0,漕宝路3366号七宝万科广场5F,None,,自助餐,1,0
5804,5881,66458031,闵行区,德克士,111,自助餐,￥26/人,26,,0,0,0,望江东州路店,None,,自助餐,1,
5805,5882,69117288,老闵行,多伦多海鲜自助餐厅,111,自助餐,￥94/人,94,,0,0,0,兰村路,None,,自助餐,1,
5806,5883,68967824,闵行区,抓个螃蟹当晚餐,111,自助餐,,-1,,0,0,0,莘浜路89号2112室,None,,自助餐,1,
5807,5884,66191807,闵行区,韩园自助烤肉,111,自助餐,,-1,,0,0,0,联友路124号,02154673190,,自助餐,1,
5808,5885,43759696,闵行区,蓝杉咖啡,111,自助餐,,-1,,0,0,0,虹莘路2968弄37号维也纳国际酒店一层,None,,自助餐,1,
5809,5886,68178707,闵行区,西部牛仔,111,自助餐,,-1,,0,0,0,北华路206号,None,,自助餐,1,
5810,5887,69140840,闵行区,海岛人家,111,自助餐,,-1,,0,0,0,联星路88号,13721231710,,自助餐,1,
5811,5888,69210104,闵行区,艾爵自助牛排餐厅,111,自助餐,,-1,,0,0,0,宝龙城市广场,None,,自助餐,1,
5812,5889,4021330,虹梅路,唐宫壹号,205,粤菜馆,￥154/人,154,4016,9.1,9,8.9,虹许路358号天禧嘉福璞缇客酒店2楼(近吴中路),None,,粤菜馆,1,4
5813,5890,65791882,七宝,香港麒麟阁餐厅,103,粤菜,￥91/人,91,277,9,8.7,8.7,None,-1,,粤菜,1,3
5814,5891,5359248,虹桥镇,鸿星海鲜酒家,205,粤菜馆,￥239/人,239,,9,8.9,8.7,红松东路1116号元一希尔顿酒店隔壁(元一希尔顿酒店副楼),02164016770,,粤菜馆,1,
5815,5892,5333586,虹桥镇,元一希尔顿粤轩中餐厅,205,粤菜馆,￥311/人,311,466,8.8,9.2,9,红松东路1116号虹桥元一希尔顿酒店2号楼1楼,02133236574,,粤菜馆,1,4
5816,5893,32598676,虹桥镇,御宝至尊烤鸭店,205,粤菜馆,￥327/人,327,404,9,9.1,8.9,申长路688号虹桥天地购物中心3楼L3-26-29(虹桥天地),02154981108,,粤菜馆,1,4
5817,5894,8012078,莘庄,杏花楼,103,粤菜,￥112/人,112,1779,8.8,9.1,8.5,珠城路158号解放日报集团大厦3座2-3楼(近富都路),02164208887,,粤菜,1,4
5818,5896,6295717,虹梅路,万丽轩,205,粤菜馆,￥233/人,233,179,8.5,9,8.3,田林路397号，漕河泾万丽酒店2楼(近古美路),02133258333,,粤菜馆,1,2
5819,5897,20731491,华漕,纯再餐厅,205,粤菜馆,￥90/人,90,2191,8.6,9,8.7,运乐路569弄丰尚国际生活中心3层301号店(西郊庄园，美国学校的边上),02154425608,,粤菜馆,1,4
5820,5898,43759274,虹桥镇,御宝南北小馆,205,粤菜馆,￥129/人,129,,8.7,9,8.8,申长路688号虹桥天地购物中心2楼L2-25-26(虹桥火车站),02154981132,,粤菜馆,1,
5821,5900,1967923,虹桥镇,一品粤珍轩,205,粤菜馆,￥102/人,102,1947,8.3,8.4,8.1,吴中路1155号亚世都酒店2楼(近万源路),02164461717,,粤菜馆,1,4
5822,5901,560674,虹梅路,轩意餐厅,205,粤菜馆,￥80/人,80,495,8.5,8.2,8,None,02164010799                     ,,粤菜馆,1,4
5823,5902,32420713,华漕,汇尊时尚中式餐厅,252,粤菜馆,￥82/人,82,559,8.5,9,8.6,运乐路569号丰尚国际二楼201,17717682818,,其他中餐,1,4
5824,5903,23982023,莘庄,鹅夫人,207,茶餐厅,￥100/人,100,5644,8.3,9,8.9,None,-1,,茶餐厅,1,4
5825,5904,18228879,莘庄,查厘士,207,茶餐厅,￥81/人,81,,8.5,8.8,8.4,沪闵路6088号莘庄龙之梦B1楼(好乐迪旁),02133586398,,茶餐厅,1,
5826,5906,9843979,虹桥镇,新斗记,205,粤菜馆,￥180/人,180,4707,8.7,8.7,8.3,程家桥支路205号智地大厦1-2F(虹梅路),02152217557,,粤菜馆,1,4
5827,5908,1922116,虹桥镇,豪皇粤菜料理专家,206,燕翅鲍,￥113/人,113,1024,8.1,8.2,7.8,程家桥路175号(近延安西路),02164659797,,燕翅鲍,1,4
5828,5909,1926982,南方商城,甜蜜蜜港式茶餐厅,207,茶餐厅,￥54/人,54,3484,8,8,7.9,龙茗路963号(近顾戴路),None,,茶餐厅,1,4
5829,5910,28611817,闵行区,品味·南丫,205,粤菜馆,￥157/人,157,288,8.5,8.9,8.4,申长路688号虹桥天地购物中心六楼(虹桥火车站),None,,粤菜馆,1,3
5830,5911,17876613,虹桥镇,潮粥府,205,粤菜馆,￥71/人,71,1609,8.2,8.3,8,None,-1,,粤菜馆,1,4
5831,5912,38225573,虹桥镇,潮民冰室,207,茶餐厅,￥83/人,83,,8.3,8.7,8.4,申长路688号虹桥购物中心5号楼B1-07(虹桥火车站),02154325367,,茶餐厅,1,
5832,5913,65594334,莘庄龙之梦,潮滋味☆野味海鲜潮汕菜小吃茶点,1947,潮汕菜,￥67/人,67,105,8.1,8.5,8.4,莘松路58号东苑丽宝广场4号楼1楼103-105(龙之梦对面，麦当劳旁边),02162368899,,潮汕菜,1,2
5833,5914,502715,虹桥镇,添彩大酒楼,205,粤菜馆,￥135/人,135,940,7.8,7.9,8,金汇南路29号(近吴中路),None,,粤菜馆,1,4
5834,5915,4702910,莘庄龙之梦,避风塘,205,粤菜馆,￥82/人,82,,8.4,8.3,7.9,沪闵路6088号莘庄凯德龙之梦购物中心3楼(近莘建路),02124282068,,粤菜馆,1,
5835,5916,4687068,七宝,太兴餐厅,207,茶餐厅,￥85/人,85,2862,8.2,8.4,8.1,七莘路3655号凯德七宝购物广场首层65室(近沪星路),02134639516,,茶餐厅,1,4
5836,5917,66030844,闵行区,源港原味-双喜楼,205,粤菜馆,￥117/人,117,111,8.2,8.6,8.1,申长路688号虹桥天地购物中心6层(英皇UA电影院西100米),02152218668,,粤菜馆,1,2
5837,5918,4296516,虹梅路,晶浦会,205,粤菜馆,￥1007/人,1007,185,8.2,8.4,7.7,None,-1,,粤菜馆,1,2
5838,5919,4675193,莘庄龙之梦,一茶一坐台湾特色茶餐厅,207,茶餐厅,￥67/人,67,1038,8.2,8.4,8.2,None,-1,,茶餐厅,1,4
5839,5920,59420829,浦江镇,大咀港式茶餐厅,207,茶餐厅,￥80/人,80,659,8.1,8.2,8.1,江月路1850弄浦江城市广场1层,02134787710,,茶餐厅,1,4
5840,5921,4109041,万源城/东兰路,旺茗茶餐厅,207,茶餐厅,￥60/人,60,1870,8,7.7,7.8,龙茗路2229-2235号(近漕宝路),02133583221,,茶餐厅,1,4
5841,5922,14703921,莘庄,昕旺茶餐厅,207,茶餐厅,￥68/人,68,215,8,8.4,8.1,七莘路735号(近疏影路),02133585677,,茶餐厅,1,3
5842,5923,6336073,华漕,吉云轩酒家,205,粤菜馆,￥191/人,191,203,7.9,8.8,8.5,华漕镇纪翟路纪展路288号西门(近联友路),None,,粤菜馆,1,3
5843,5924,32712140,莘庄,一笼小确幸,207,茶餐厅,￥78/人,78,,7.7,8.8,8.5,都市路5001号仲盛世界商城4层(近莘庄地铁站),02162203926,,茶餐厅,1,
5844,5925,2110732,南方商城,吉旺港式茶餐厅,207,茶餐厅,￥76/人,76,6832,7.6,7.6,7.4,None,-1,,茶餐厅,1,4
5845,5926,21613883,老闵行,新和里港式茶餐厅,205,粤菜馆,￥73/人,73,1370,8,8.4,8.2,鹤庆路900号碧江广场1号楼3楼(地铁5号线金平路站),02152238878,,粤菜馆,1,4
5846,5927,22073349,浦江镇,Beans果子茶餐厅,207,茶餐厅,￥60/人,60,1401,8,8,8,陈行公路2688号华侨城4楼,02180101565,,茶餐厅,1,4
5847,5931,57959177,闵行区,翠华餐厅,207,茶餐厅,￥85/人,85,219,7.9,7.9,7.7,None,-1,,茶餐厅,1,3
5848,5932,14732997,七宝,避风塘,205,粤菜馆,￥85/人,85,3243,8.1,8.1,7.6,None,-1,,粤菜馆,1,4
5849,5933,65867434,虹桥镇,陌恩美乐香港料理,207,茶餐厅,￥61/人,61,65,7.9,8.4,7.5,None,-1,,茶餐厅,1,1
5850,5934,32468735,华漕,港越荟港式料理,205,粤菜馆,￥47/人,47,132,7.8,7.9,8.1,纪翟路256弄旭辉E天地1号楼18号,02164149825,,粤菜馆,1,2
5851,5935,23022584,万源城/东兰路,丰味餐厅,205,粤菜馆,￥64/人,64,241,8,8.1,7.8,None,02152273177                     ,,粤菜馆,1,3
5852,5936,4544468,南方商城,避风塘,205,粤菜馆,￥83/人,83,4830,7.9,7.8,7.5,沪闵路7388号南方商城东侧1楼(近莲花路),02134536318,,粤菜馆,1,4
5853,5937,10010719,莘庄,百家味道,205,粤菜馆,￥101/人,101,3607,8,8.1,7.8,都市路5001号仲盛世界商城4楼15A(莘庄地铁站),02164600668,,粤菜馆,1,4
5854,5938,41696948,虹桥镇,这点海鲜,251,粤菜馆,￥121/人,121,126,8.1,7.6,7.6,合川路2918号(吴中路),02167283180,,海鲜,1,2
5855,5939,66049268,七宝,文仔记,207,茶餐厅,,-1,8,7.9,7.9,7.7,None,-1,,茶餐厅,1,0
5856,5940,3168910,莘庄,避风塘,205,粤菜馆,￥86/人,86,4830,7.8,7.8,7.3,都市路5001号仲盛世界商城4楼(近莘庄地铁南广场),02134633588,,粤菜馆,1,4
5857,5941,58271098,闵行区,源港原味—明记潮州巷,205,粤菜馆,￥100/人,100,335,7.7,8,7.8,申长路688号虹桥天地购物中心6层,02152218668,,粤菜馆,1,4
5858,5943,8662607,老闵行,瑞丽坊酒楼,205,粤菜馆,￥146/人,146,,7.7,8.3,7.7,东川路2500号(近地铁5号线金平路站),None,,粤菜馆,1,
5859,5944,8697057,春申地区,味知堂大酒店,205,粤菜馆,￥104/人,104,1036,7.6,8.1,7.7,莲花南路1500号10号1楼(近银都路),02160833718,,粤菜馆,1,4
5860,5945,68065578,万源城/东兰路,集食行乐,103,粤菜,￥30/人,30,28,8,7.6,7.4,古美路1478号,02164471078,,粤菜,1,0
5861,5946,23115720,颛桥,避风塘街尚,207,茶餐厅,,-1,,0,0,0,颛盛路73号(近颛桥地铁站),02164059511,,茶餐厅,1,
5862,5947,44175727,闵行区,鼎鲜阁大酒店,205,粤菜馆,,-1,,0,0,0,浦申路1880号,15026607616,,粤菜馆,1,
5863,5948,4221226,虹桥镇,百屋居烧鹅粉,207,茶餐厅,￥42/人,42,455,7.7,6.7,6.4,吴中路1167号(近万源路),02124206707,,茶餐厅,1,4
5864,5949,57979732,闵行区,源港原味—麗的面家烧味,205,粤菜馆,￥95/人,95,149,7.9,8.2,7.7,申长路688号虹桥天地购物中心6层,02152218668,,粤菜馆,1,2
5865,5950,21041389,虹桥镇,刘记广东煲仔饭,205,粤菜馆,￥30/人,30,77,7.9,7.5,7.7,吴中路848号,02154388122,,粤菜馆,1,1
5866,5951,66362893,莘庄,皇府,207,茶餐厅,￥98/人,98,93,7.3,7.5,7.7,都市路5001号仲盛世界商城3F26B,02164308189,,茶餐厅,1,1
5867,5952,67969168,春申地区,海货工场二店港式茶点,207,茶餐厅,￥128/人,128,15,7.7,7.6,7.7,春申路3333宝燕商城2楼,02154156563,,茶餐厅,1,0
5868,5953,67262877,七宝,赣粤情,247,粤菜馆,￥99/人,99,69,7.5,8.4,7.8,沪星路289弄顺恒商业广场H7号,02162217077,,江西菜,1,1
5869,5954,5172076,莘庄龙之梦,新旺茶餐厅,207,茶餐厅,￥80/人,80,2198,7.4,7.3,7.1,沪闵路6088号莘庄凯德龙之梦购物中心2楼(近莘建路),02160732606,,茶餐厅,1,4
5870,5955,502367,龙柏地区,乔老爷港式茶餐厅,207,茶餐厅,￥60/人,60,1212,7.4,6.7,6.6,None,-1,,茶餐厅,1,4
5871,5956,65542245,万源城/东兰路,福荣祥烧腊,103,粤菜,￥25/人,25,1,7.3,6.3,6.8,龙茗路1672号113、114室,13761264629,,粤菜,1,0
5872,5957,62819405,闵行区,西城港式创意茶餐厅,207,茶餐厅,￥47/人,47,,7.6,7.5,7.6,浦晓路298弄60-61号,02134797097,,茶餐厅,1,
5873,5958,19222756,浦江镇,川人川菜茶餐厅,207,茶餐厅,￥34/人,34,25,7.6,7.1,7.6,江月路1500号浦星汽车装饰用品市场1幢02号,13901615593,,茶餐厅,1,0
5874,5959,24365203,好爱广场,港味仙,205,粤菜馆,￥67/人,67,443,7.3,7.5,7.8,None,-1,,粤菜馆,1,4
5875,5960,2450008,七宝,狮子山香港餐厅,207,茶餐厅,￥57/人,57,2042,7.1,7,7,七莘路3655号嘉茂购物广场2楼02-13号(近沪星路),02164618362,,茶餐厅,1,4
5876,5961,67883580,虹梅路,华纳风格酒店山水茶楼,207,茶餐厅,￥84/人,84,,7.2,7.5,6.7,莲花路1733号华纳风格酒店15楼,None,,茶餐厅,1,
5877,5962,13825356,老闵行,紫玉轩精菜馆,205,粤菜馆,￥106/人,106,85,7.6,7.6,7.5,东川路555号河畔8号楼二楼(紫竹信息数码港4号楼对面),02161190097,,粤菜馆,1,1
5878,5963,4112153,七宝,悦隆酒店中餐厅,205,粤菜馆,￥189/人,189,69,7.4,7.4,7.2,中春路6699号(华友路中春路),02154886699,,粤菜馆,1,1
5879,5964,507199,虹桥镇,亚世都Going勾引餐厅,207,茶餐厅,￥57/人,57,13,7.1,7.3,7.3,吴中路1155号亚世都酒店1楼(近万源路),61201155-2001,,茶餐厅,1,0
5880,5965,67366208,莘庄,香港王福记烧腊小馆,103,粤菜,￥26/人,26,2,7.5,7.5,7.5,莘沥路,None,,粤菜,1,0
5881,5966,26965066,南方商城,八月主题烧腊,103,粤菜,,-1,8,7.4,7.4,7.5,罗秀路1825弄14号,02161314311,,粤菜,1,0
5882,5967,56846154,闵行区,大家乐自提点,205,粤菜馆,,-1,,7.2,7.5,7.5,北翟路1444弄178号2幢,02154136210,,粤菜馆,1,
5883,5968,32872706,浦江镇,西贡茶餐厅,207,茶餐厅,￥60/人,60,,7.3,7.6,7.6,浦驰路1528号112室(浦驰路江铜南路路口，幸福港湾一楼),02131596250,,茶餐厅,1,
5884,5969,18096261,龙柏地区,馨记茶餐厅,207,茶餐厅,￥73/人,73,414,7.4,7.8,7.1,"金汇路538号-556号(金汇四季广场底层,红松路口)",02154283231,,茶餐厅,1,4
5885,5970,67612224,闵行区,亚繁亚乐城,207,茶餐厅,,-1,,7.4,7.4,7.4,莘松路1266号亚繁生活时尚广场二楼(亚乐城3楼),None,,茶餐厅,1,
5886,5972,40014500,闵行区,庄海烧腊,103,粤菜,￥22/人,22,17,7.5,7.5,7.5,报春路295号,13764128733,,粤菜,1,0
5887,5973,67085075,闵行区,元厨·龙廷,205,粤菜馆,,-1,9,7.6,7.4,7.4,None,02133887911                     ,,粤菜馆,1,0
5888,5975,68075845,闵行区,火腊烧腊专卖店,103,粤菜,￥30/人,30,12,7.6,7.5,7.3,莘庄仲盛广场B1楼,18321360553,,粤菜,1,0
5889,5976,17670751,南方商城,福荣祥烧腊,103,粤菜,￥28/人,28,38,7.3,7.2,7.3,莲花路310弄90号-2(近平阳路),15900485277,,粤菜,1,0
